frame tid label truncated occluded alpha l t r b w3d h3d l3d x3d y3d z3d ry rx rz truncr occupr orig_label moving model color
598 121 Car 0 1 -1.310916 345 180 406 217 1.405667 1.388439 3.752173 -9.7592 1.100729 29.06556 -1.634854 0.01910049 -0.002088749 0 0.6433319 Car 0 Sedan4Door Black
598 122 DontCare 0 1 -1.4475 723 177 755 199 1.564079 1.388734 3.448134 7.634964 0.7461252 46.756 -1.285635 0.01866243 0.004572446 0 0.6491477 Car 1 Hatchback Silver
598 123 DontCare 0 1 -1.201034 798 175 831 191 1.659561 1.413044 3.762694 18.09196 0.3345657 67.7248 -0.9399902 0.01600991 0.01062466 0 0.5719697 Car 1 Hatchback Blue
598 132 DontCare 0 2 -1.437311 421 175 446 192 1.564163 1.5 3.504627 -16.28406 0.45218 63.14175 -1.689708 0.01895727 -0.003132756 0 0.03529412 Car 0 Hybrid Brown
599 12 Car 0 1 -1.558561 647 176 719 238 1.760446 1.602497 3.840377 1.751884 1.273583 20.23506 -1.4722 0.01855606 -0.0008320996 0 0.8080197 Car 1 Hybrid Silver
599 94 Car 0 1 -1.224536 241 181 347 234 1.650572 1.43752 3.993344 -9.714226 1.274365 21.84822 -1.64291 0.01814507 -0.003972163 0 0.6847633 Car 0 Hybrid Red
599 95 Car 0 1 -1.372159 394 177 472 230 1.633388 1.552575 3.923798 -5.876705 1.241896 23.06005 -1.621692 0.01822525 -0.003586321 0 0.7370585 Car 0 SUV Silver
599 96 DontCare 0 2 -1.351319 376 177 430 211 1.582716 1.514308 4.123112 -10.28286 1.044283 34.44423 -1.641432 0.01815091 -0.003945353 0 0.1759259 Car 0 Hybrid Black
599 97 DontCare 0 2 -1.406091 442 180 497 217 1.5647 1.383867 3.834473 -6.129837 1.11999 29.72692 -1.609445 0.01826779 -0.003362876 0 0.4019656 Car 1 SUV Silver
599 118 DontCare 0 2 -1.374356 391 173 426 197 1.78943 1.717014 3.813044 -15.57137 0.7115856 53.30293 -1.658577 0.01808062 -0.004255937 0 0.1107143 Car 0 SUV Chartreuse
599 120 DontCare 0 2 -1.19793 255 178 325 214 1.584743 1.5 3.583286 -14.47427 1.102412 31.8879 -1.624031 0.01821681 -0.003628947 0 0.04603175 Car 0 Sedan4Door Grey
599 121 Car 0 1 -1.300875 332 181 397 219 1.405667 1.388439 3.752173 -9.848654 1.159832 28.09694 -1.638017 0.01816428 -0.003883343 0 0.6445344 Car 0 Sedan4Door Black
599 122 DontCare 0 1 -1.420774 726 177 759 199 1.564079 1.388734 3.448134 7.934332 0.7630569 47.10918 -1.253915 0.018296 0.003205837 0 0.6391185 Car 1 Hatchback Silver
599 123 DontCare 0 1 -1.17108 803 175 836 191 1.659561 1.413044 3.762694 18.62285 0.3517861 67.93426 -0.9035227 0.01608419 0.009291194 0 0.5757576 Car 1 Hatchback Blue
599 132 DontCare 0 2 -1.433663 416 176 441 194 1.564163 1.5 3.504627 -16.48128 0.5512815 62.15306 -1.692869 0.0179241 -0.004873308 0 0.03777778 Car 0 Hybrid Brown
600 12 Car 0 1 -1.555903 650 175 721 237 1.760446 1.602497 3.840377 1.842704 1.2622 20.4663 -1.46611 0.01892437 -0.002570892 0 0.7973648 Car 1 Hybrid Silver
600 94 Car 0 1 -1.207758 218 182 333 238 1.650572 1.43752 3.993344 -9.786177 1.307431 20.87085 -1.646212 0.0181579 -0.005919052 0 0.6723602 Car 0 Hybrid Red
600 95 Car 0 1 -1.361831 380 178 464 233 1.633388 1.552575 3.923798 -5.952707 1.267329 22.09519 -1.624994 0.01827937 -0.005532503 0 0.7322511 Car 0 SUV Silver
600 96 DontCare 0 2 -1.343522 366 177 422 212 1.582716 1.514308 4.123112 -10.3964 1.076525 33.46489 -1.644734 0.01816662 -0.00589222 0 0.147449 Car 0 Hybrid Black
600 97 DontCare 0 2 -1.399704 434 181 491 218 1.5647 1.383867 3.834473 -6.229455 1.143821 28.81944 -1.612584 0.01834662 -0.005305241 0 0.4314841 Car 1 SUV Silver
600 118 DontCare 0 2 -1.369453 383 174 420 198 1.78943 1.717014 3.813044 -15.74713 0.7512034 52.30616 -1.661879 0.01806295 -0.006202784 0 0.1114865 Car 0 SUV Chartreuse
600 120 DontCare 0 2 -1.186417 240 178 313 216 1.584743 1.5 3.583286 -14.57932 1.143179 30.89489 -1.627334 0.01826638 -0.005575249 0 0.05155011 Car 0 Sedan4Door Grey
600 121 Car 0 1 -1.289953 318 181 387 222 1.405667 1.388439 3.752173 -9.941241 1.192203 27.11908 -1.641319 0.01818664 -0.005830146 0 0.6178862 Car 0 Sedan4Door Black
600 122 DontCare 0 1 -1.393964 729 177 763 199 1.564079 1.388734 3.448134 8.233507 0.7323518 47.46086 -1.222193 0.01898511 0.00207525 0 0.6136364 Car 1 Hatchback Silver
600 123 DontCare 0 1 -1.141063 808 175 841 190 1.659561 1.413044 3.762694 19.15356 0.2991164 68.14137 -0.8670481 0.01707909 0.008547067 0 0.6282828 Car 1 Hatchback Blue
600 132 DontCare 0 2 -1.429796 410 176 436 194 1.564163 1.5 3.504627 -16.68626 0.5913105 61.15326 -1.696171 0.0178397 -0.006818399 0 0.03205128 Car 0 Hybrid Brown
601 12 Car 0 1 -1.553161 652 174 723 235 1.760446 1.602497 3.840377 1.933521 1.229998 20.69695 -1.46001 0.02028441 -0.003544111 0 0.7912722 Car 1 Hybrid Silver
601 94 Car 0 1 -1.187538 191 182 316 242 1.650572 1.43752 3.993344 -9.85969 1.315919 19.79049 -1.649747 0.01925217 -0.007305933 0 0.6652 Car 0 Hybrid Red
601 95 Car 0 1 -1.34924 364 177 454 236 1.633388 1.552575 3.923798 -6.030596 1.269369 21.02823 -1.62853 0.01940282 -0.006895854 0 0.7180791 Car 0 SUV Silver
601 96 DontCare 0 2 -1.33431 354 177 413 213 1.582716 1.514308 4.123112 -10.51442 1.070748 32.38203 -1.64827 0.01926295 -0.007277483 0 0.1082863 Car 0 Hybrid Black
601 97 Car 0 1 -1.392731 424 180 485 219 1.5647 1.383867 3.834473 -6.329061 1.135009 27.91114 -1.615718 0.01948956 -0.006646729 0 0.4535519 Car 1 SUV Silver
601 118 DontCare 0 2 -1.363768 375 173 414 198 1.78943 1.717014 3.813044 -15.93168 0.7298574 51.204 -1.665415 0.01913537 -0.007606639 0 0.1015385 Car 0 SUV Chartreuse
601 120 DontCare 0 2 -1.17289 222 178 300 217 1.584743 1.5 3.583286 -14.6882 1.145914 29.79745 -1.630869 0.01938664 -0.006941227 0 0.05687048 Car 0 Sedan4Door Grey
601 121 Car 0 1 -1.276938 302 181 375 223 1.405667 1.388439 3.752173 -10.03684 1.193422 26.038 -1.644855 0.01928769 -0.007211656 0 0.6193738 Car 0 Sedan4Door Black
601 122 DontCare 0 1 -1.367067 733 176 767 197 1.564079 1.388734 3.448134 8.532692 0.655879 47.8109 -1.190459 0.02049575 0.001985194 0 0.6596639 Car 1 Hatchback Silver
601 123 DontCare 0 1 -1.110981 812 174 847 189 1.659561 1.413044 3.762694 19.6845 0.1855748 68.34624 -0.8305594 0.01848392 0.009075806 0 0.607619 Car 1 Hatchback Blue
601 132 DontCare 0 2 -1.425329 403 175 430 194 1.564163 1.5 3.504627 -16.90206 0.5606078 60.04755 -1.699707 0.01886337 -0.008258197 0 0.05653021 Car 0 Hybrid Brown
602 12 Car 0 1 -1.550344 655 174 725 234 1.760446 1.602497 3.840377 2.024375 1.220167 20.92827 -1.453915 0.02056287 -0.004949543 0 0.8090476 Car 1 Hybrid Silver
602 94 Car 0 1 -1.167217 163 183 298 246 1.650572 1.43752 3.993344 -9.927988 1.349919 18.79613 -1.653164 0.01917664 -0.008921448 0 0.6736038 Car 0 Hybrid Red
602 95 Car 0 1 -1.336415 347 178 444 240 1.633388 1.552575 3.923798 -6.103187 1.297117 20.04682 -1.631946 0.01936157 -0.008512614 0 0.7111739 Car 0 SUV Silver
602 96 DontCare 0 2 -1.325242 342 177 405 215 1.582716 1.514308 4.123112 -10.62574 1.105151 31.38536 -1.651687 0.0191898 -0.008893108 0 0.07936508 Car 0 Hybrid Black
602 97 Car 0 1 -1.385142 414 181 478 221 1.5647 1.383867 3.834473 -6.428515 1.161414 27.00376 -1.618852 0.01947136 -0.008258382 0 0.4816406 Car 1 SUV Silver
602 98 DontCare 0 2 -1.363142 401 180 442 204 1.506233 1.316155 3.460962 -11.25791 0.9177167 41.06176 -1.630736 0.01937186 -0.008489182 0 0.005081301 Car 0 Hatchback Blue
602 118 DontCare 0 2 -1.358283 368 173 407 199 1.78943 1.717014 3.813044 -16.10723 0.7720342 50.18887 -1.668831 0.01903454 -0.009220769 0 0.1084813 Car 0 SUV Chartreuse
602 120 DontCare 0 2 -1.159659 205 179 287 219 1.584743 1.5 3.583286 -14.79061 1.187197 28.78667 -1.634286 0.01934161 -0.008557883 0 0.08597561 Car 0 Sedan4Door Grey
602 121 Car 0 1 -1.264009 286 182 364 226 1.405667 1.388439 3.752173 -10.12648 1.227383 25.04299 -1.648271 0.01922006 -0.008827524 0 0.6005245 Car 0 Sedan4Door Black
602 122 DontCare 0 1 -1.340091 736 175 771 197 1.564079 1.388734 3.448134 8.831764 0.6298187 48.16266 -1.158732 0.02111335 0.001246103 0 0.6025974 Car 1 Hatchback Silver
602 123 DontCare 0 1 -1.143945 817 173 850 188 1.659561 1.413044 3.762694 20.14615 0.1410933 68.61592 -0.8583629 0.01979969 0.007436784 0 0.6363636 Car 1 Hatchback Blue
602 132 DontCare 0 2 -1.421031 397 176 424 195 1.564163 1.5 3.504627 -17.10782 0.6038922 59.02907 -1.703123 0.01870727 -0.009867908 0 0.06237817 Car 0 Hybrid Brown
603 12 Car 0 1 -1.549229 658 175 727 235 1.760446 1.602497 3.840377 2.131914 1.254999 21.15163 -1.448776 0.01873264 -0.006259212 0 0.7884058 Car 1 Hybrid Silver
603 94 Car 0 1 -1.14248 128 185 277 254 1.650572 1.43752 3.993344 -9.994953 1.419723 17.69094 -1.656749 0.01703685 -0.009992011 0 0.6552865 Car 0 Hybrid Red
603 95 Car 0 1 -1.320623 327 180 432 246 1.633388 1.552575 3.923798 -6.174702 1.364724 18.95538 -1.635532 0.01724497 -0.009628344 0 0.7113997 Car 0 SUV Silver
603 96 DontCare 0 2 -1.314467 328 179 395 218 1.582716 1.514308 4.123112 -10.73787 1.20156 30.27809 -1.655271 0.01705159 -0.009966832 0 0.04477612 Car 0 Hybrid Black
603 97 Car 0 1 -1.379247 404 182 470 225 1.5647 1.383867 3.834473 -6.524804 1.239708 26.13227 -1.623928 0.01735553 -0.00942759 0 0.5119803 Car 1 SUV Silver
603 98 DontCare 0 2 -1.35626 392 181 434 207 1.506233 1.316155 3.460962 -11.40476 1.034695 39.95253 -1.634322 0.01725661 -0.009607474 0 0.01831502 Car 0 Hatchback Blue
603 118 DontCare 0 2 -1.351902 359 175 400 201 1.78943 1.717014 3.813044 -16.28676 0.9137002 49.06256 -1.672415 0.01687825 -0.01025767 0 0.1144465 Car 0 SUV Chartreuse
603 120 DontCare 0 2 -1.14401 184 181 271 223 1.584743 1.5 3.583286 -14.89335 1.283469 27.66439 -1.637872 0.01722241 -0.009668659 0 0.1351943 Car 0 Sedan4Door Grey
603 121 Car 0 1 -1.248482 266 184 350 231 1.405667 1.388439 3.752173 -10.21586 1.310205 23.9373 -1.651856 0.01708553 -0.009908547 0 0.5630699 Car 0 Sedan4Door Black
603 122 DontCare 0 1 -1.31304 739 176 775 198 1.564079 1.388734 3.448134 9.131874 0.7075002 48.51802 -1.127 0.01975056 -1.414661e-05 0 0.6136364 Car 1 Hatchback Silver
603 123 DontCare 0 1 -1.176859 821 174 854 190 1.659561 1.413044 3.762694 20.60938 0.2466899 68.89077 -0.8861728 0.0191841 0.004696602 0 0.5719697 Car 1 Hatchback Blue
603 132 DontCare 0 2 -1.416053 390 177 418 197 1.564163 1.5 3.504627 -17.31907 0.7648757 57.89946 -1.706705 0.01651669 -0.01083026 0 0.1089286 Car 0 Hybrid Brown
604 12 Car 0 1 -1.548021 661 176 730 235 1.760446 1.602497 3.840377 2.239466 1.283041 21.37474 -1.443631 0.01725552 -0.007251012 0 0.7899779 Car 1 Hybrid Silver
604 94 Car 0 1 -1.117444 91 188 256 261 1.650572 1.43752 3.993344 -10.05387 1.474581 16.67044 -1.660136 0.01529524 -0.0107884 0 0.656704 Car 0 Hybrid Red
604 95 Car 0 1 -1.30442 306 181 419 252 1.633388 1.552575 3.923798 -6.237967 1.418088 17.94785 -1.638921 0.01552064 -0.01046151 0 0.7064689 Car 0 SUV Silver
604 96 DontCare 0 2 -1.303829 315 181 385 222 1.582716 1.514308 4.123112 -10.83947 1.2781 29.25534 -1.658659 0.01531116 -0.01076579 0 0.01114983 Car 0 Hybrid Black
604 97 Car 0 1 -1.372649 394 184 463 228 1.5647 1.383867 3.834473 -6.62114 1.303233 25.26038 -1.628997 0.01562368 -0.01030699 0 0.551054 Car 1 SUV Silver
604 98 DontCare 0 2 -1.349537 383 183 427 209 1.506233 1.316155 3.460962 -11.53915 1.12799 38.92775 -1.637711 0.01553329 -0.01044272 0 0.03583916 Car 0 Hatchback Blue
604 118 DontCare 0 2 -1.345738 351 176 393 203 1.78943 1.717014 3.813044 -16.45197 1.026782 48.02143 -1.675802 0.01512437 -0.01102667 0 0.1216931 Car 0 SUV Chartreuse
604 120 DontCare 0 2 -1.128641 163 183 256 227 1.584743 1.5 3.583286 -14.98603 1.35957 26.62751 -1.64126 0.01549613 -0.01049778 0 0.1857283 Car 0 Sedan4Door Grey
604 121 Car 0 1 -1.232983 247 186 336 235 1.405667 1.388439 3.752173 -10.29596 1.375683 22.91618 -1.655244 0.01534783 -0.01071344 0 0.5404724 Car 0 Sedan4Door Black
604 122 DontCare 0 1 -1.30922 744 177 780 199 1.564079 1.388734 3.448134 9.511005 0.7715674 48.739 -1.1165 0.01867021 -0.001322175 0 0.5934343 Car 1 Hatchback Silver
604 123 DontCare 0 1 -1.209717 826 175 857 190 1.659561 1.413044 3.762694 21.07297 0.332235 69.1645 -0.9139732 0.01855461 0.002460054 0 0.6408602 Car 1 Hatchback Blue
604 132 DontCare 0 2 -1.411265 383 179 411 199 1.564163 1.5 3.504627 -17.51423 0.893661 56.85503 -1.710091 0.01473749 -0.01153866 0 0.1803571 Car 0 Hybrid Brown
605 12 Car 0 1 -1.546729 664 177 732 235 1.760446 1.602497 3.840377 2.346856 1.299361 21.59758 -1.438491 0.0163614 -0.008533048 0 0.7981744 Car 1 Hybrid Silver
605 94 Car 0 1 -1.089601 48 190 232 269 1.650572 1.43752 3.993344 -10.11278 1.521654 15.6355 -1.663712 0.01404277 -0.01197129 0 0.6483902 Car 0 Hybrid Red
605 95 Car 0 1 -1.286108 281 183 406 259 1.633388 1.552575 3.923798 -6.301517 1.461698 16.92655 -1.642497 0.01429355 -0.01167072 0 0.6923158 Car 0 SUV Silver
605 96 DontCare 0 2 -1.292273 300 182 374 225 1.582716 1.514308 4.123112 -10.94339 1.340558 28.21775 -1.662235 0.01406044 -0.01195054 0 0.007856694 Car 0 Hybrid Black
605 97 Car 0 1 -1.365294 382 185 455 231 1.5647 1.383867 3.834473 -6.717636 1.353491 24.38816 -1.634075 0.01439133 -0.01154993 0 0.5738535 Car 1 SUV Silver
605 98 DontCare 0 2 -1.342309 373 184 419 211 1.506233 1.316155 3.460962 -11.67767 1.202395 37.88777 -1.641287 0.01430766 -0.01165341 0 0.07246377 Car 0 Hatchback Blue
605 118 DontCare 0 2 -1.339188 342 178 385 205 1.78943 1.717014 3.813044 -16.62294 1.117909 46.96402 -1.679377 0.01385353 -0.0121898 0 0.161068 Car 0 SUV Chartreuse
605 120 DontCare 0 2 -1.112058 140 184 239 231 1.584743 1.5 3.583286 -15.08047 1.424375 25.57508 -1.644836 0.01426621 -0.01170412 0 0.2314636 Car 0 Sedan4Door Grey
605 121 Car 0 1 -1.215969 224 188 321 239 1.405667 1.388439 3.752173 -10.37721 1.430201 21.88045 -1.65882 0.01410117 -0.01190246 0 0.4906004 Car 0 Sedan4Door Black
605 122 DontCare 0 1 -1.305321 749 178 785 199 1.564079 1.388734 3.448134 9.889669 0.8062753 48.959 -1.106004 0.01825028 -0.002725789 0 0.6322751 Car 1 Hatchback Silver
605 123 DontCare 0 1 -1.242519 830 176 861 191 1.659561 1.413044 3.762694 21.53594 0.3735189 69.43679 -0.9417751 0.01845034 0.0002944821 0 0.6193548 Car 1 Hatchback Blue
605 132 DontCare 0 2 -1.406196 375 180 405 200 1.564163 1.5 3.504627 -17.71678 0.9962453 55.79393 -1.713665 0.01342753 -0.01265753 0 0.1983333 Car 0 Hybrid Brown
606 12 Car 0 1 -1.545359 667 177 734 234 1.760446 1.602497 3.840377 2.453755 1.293467 21.81989 -1.433375 0.01652619 -0.01063803 0 0.8083268 Car 1 Hybrid Silver
606 94 Car 1 1 -1.055514 0 192 202 279 1.650572 1.43752 3.993344 -10.17041 1.564557 14.48104 -1.667799 0.01360333 -0.01418571 0.003043 0.6625697 Car 0 Hybrid Red
606 95 Car 0 1 -1.263376 250 184 389 267 1.633388 1.552575 3.923798 -6.364561 1.496342 15.78755 -1.646585 0.01390118 -0.01389396 0 0.6820664 Car 0 SUV Silver
606 96 DontCare 0 2 -1.278557 282 183 361 228 1.582716 1.514308 4.123112 -11.05246 1.388245 27.05985 -1.666322 0.01362427 -0.0141656 0 0.009845288 Car 0 Hybrid Black
606 97 Car 0 1 -1.356474 369 186 445 234 1.5647 1.383867 3.834473 -6.830578 1.387063 23.51474 -1.639175 0.01400374 -0.01379058 0 0.6186952 Car 1 SUV Silver
606 98 DontCare 0 2 -1.333853 362 185 410 213 1.506233 1.316155 3.460962 -11.82627 1.253976 36.72684 -1.645375 0.01391797 -0.01387713 0 0.1078869 Car 0 Hatchback Blue
606 118 DontCare 0 2 -1.331607 331 178 376 207 1.78943 1.717014 3.813044 -16.80849 1.182701 45.78297 -1.683464 0.01337946 -0.01439705 0 0.2283525 Car 0 SUV Chartreuse
606 120 DontCare 0 2 -1.092439 112 186 219 235 1.584743 1.5 3.583286 -15.17858 1.480739 24.4004 -1.648924 0.01386864 -0.01392644 0 0.2876216 Car 0 Sedan4Door Grey
606 121 DontCare 0 2 -1.195487 197 189 303 244 1.405667 1.388439 3.752173 -10.46038 1.475147 20.72488 -1.662907 0.01367256 -0.014119 0 0.4180103 Car 0 Sedan4Door Black
606 122 DontCare 0 1 -1.301346 753 178 790 199 1.564079 1.388734 3.448134 10.26708 0.7854061 49.17754 -1.095526 0.01911773 -0.004559316 0 0.6203346 Car 1 Hatchback Silver
606 123 DontCare 0 1 -1.275269 835 175 864 190 1.659561 1.413044 3.762694 21.99712 0.3290366 69.70691 -0.9695936 0.01953892 -0.002122175 0 0.6413793 Car 1 Hatchback Blue
606 132 DontCare 0 2 -1.400363 367 181 397 202 1.564163 1.5 3.504627 -17.93841 1.065543 54.60841 -1.717751 0.01287807 -0.01484722 0 0.1952381 Car 0 Hybrid Brown
607 12 Car 0 1 -1.5439 670 176 737 234 1.760446 1.602497 3.840377 2.560667 1.284499 22.04215 -1.428248 0.01681335 -0.01197636 0 0.7794647 Car 1 Hybrid Silver
607 94 Car 1 1 -1.020606 0 194 170 288 1.650572 1.43752 3.993344 -10.22745 1.595646 13.41124 -1.672124 0.01342413 -0.01568171 0.1145184 0.6658323 Car 0 Hybrid Red
607 95 Car 0 1 -1.239572 216 185 371 275 1.633388 1.552575 3.923798 -6.427367 1.521743 14.73412 -1.65091 0.01375375 -0.01539344 0 0.6751971 Car 0 SUV Silver
607 96 DontCare 0 2 -1.264878 264 184 348 231 1.582716 1.514308 4.123112 -11.1639 1.421085 25.98614 -1.670647 0.01344728 -0.01566186 0 0.01038501 Car 0 Hybrid Black
607 97 Car 0 1 -1.346697 354 187 436 237 1.5647 1.383867 3.834473 -6.943476 1.410943 22.64118 -1.644266 0.01385572 -0.01530172 0 0.6404878 Car 1 SUV Silver
607 98 DontCare 0 2 -1.325521 351 186 401 215 1.506233 1.316155 3.460962 -11.97952 1.288305 35.64972 -1.649701 0.01377236 -0.01537678 0 0.09172414 Car 0 Hatchback Blue
607 118 DontCare 0 2 -1.324236 320 179 367 208 1.78943 1.717014 3.813044 -17.00079 1.224837 44.68432 -1.687789 0.01317685 -0.01589005 0 0.3595011 Car 0 SUV Chartreuse
607 120 DontCare 0 2 -1.073036 83 187 199 239 1.584743 1.5 3.583286 -15.2784 1.519704 23.30895 -1.65325 0.0137177 -0.01542556 0 0.3325597 Car 0 Sedan4Door Grey
607 121 DontCare 0 2 -1.174806 168 190 284 249 1.405667 1.388439 3.752173 -10.54443 1.506882 19.65378 -1.667233 0.01350068 -0.01561586 0 0.3528638 Car 0 Sedan4Door Black
607 122 DontCare 0 1 -1.297291 758 177 795 199 1.564079 1.388734 3.448134 10.64485 0.7605951 49.39589 -1.085036 0.01986262 -0.005620399 0 0.5663391 Car 1 Hatchback Silver
607 123 DontCare 0 1 -1.307963 839 175 868 190 1.659561 1.413044 3.762694 22.45891 0.284759 69.97684 -0.9974002 0.02027824 -0.003860504 0 0.6390805 Car 1 Hatchback Blue
607 132 DontCare 0 2 -1.394717 358 181 390 203 1.564163 1.5 3.504627 -18.16886 1.109676 53.5048 -1.722074 0.01262441 -0.01633239 0 0.2059659 Car 0 Hybrid Brown
608 12 Car 0 1 -1.538656 674 176 740 233 1.760446 1.602497 3.840377 2.710232 1.262686 22.24888 -1.417439 0.01776033 -0.01411983 0 0.7878788 Car 1 Hybrid Silver
608 94 Car 1 1 -0.9815497 0 196 132 296 1.650572 1.43752 3.993344 -10.27998 1.632005 12.32673 -1.676657 0.01354788 -0.01820036 0.405912 0.6177273 Car 0 Hybrid Red
608 95 Car 0 1 -1.212328 176 186 351 284 1.633388 1.552575 3.923798 -6.48608 1.548128 13.66666 -1.655444 0.0139309 -0.01790891 0 0.6700292 Car 0 SUV Silver
608 96 DontCare 0 2 -1.25 243 185 334 234 1.582716 1.514308 4.123112 -11.27343 1.455026 24.89722 -1.675179 0.01357475 -0.01818033 0 0.03363983 Car 0 Hybrid Black
608 97 Car 0 1 -1.335014 338 188 424 240 1.5647 1.383867 3.834473 -7.073771 1.433288 21.76193 -1.649293 0.01404078 -0.0178229 0 0.6757603 Car 1 SUV Silver
608 98 DontCare 0 2 -1.316582 339 186 391 216 1.506233 1.316155 3.460962 -12.13284 1.320628 34.55698 -1.654234 0.01395255 -0.01789204 0 0.06923077 Car 0 Hatchback Blue
608 118 Car 0 1 -1.316427 309 179 358 209 1.78943 1.717014 3.813044 -17.19484 1.266264 43.56888 -1.69232 0.01326114 -0.01841033 0 0.4639456 Car 0 SUV Chartreuse
608 120 DontCare 0 2 -1.052078 51 188 176 243 1.584743 1.5 3.583286 -15.37557 1.564914 22.20159 -1.657783 0.01388897 -0.01794144 0 0.3837091 Car 0 Sedan4Door Grey
608 121 DontCare 0 2 -1.152006 136 192 263 255 1.405667 1.388439 3.752173 -10.62526 1.541672 18.56774 -1.671765 0.01363675 -0.01813388 0 0.2818398 Car 0 Sedan4Door Black
608 122 DontCare 0 1 -1.29316 763 176 800 198 1.564079 1.388734 3.448134 11.02115 0.7028239 49.61345 -1.074569 0.02147306 -0.007327633 0 0.5614251 Car 1 Hatchback Silver
608 123 DontCare 0 1 -1.340605 844 174 871 189 1.659561 1.413044 3.762694 22.91866 0.1868267 70.24557 -1.02523 0.02180825 -0.006259759 0 0.6469136 Car 1 Hatchback Blue
608 132 DontCare 0 2 -1.388766 349 182 382 203 1.564163 1.5 3.504627 -18.40287 1.150682 52.38397 -1.726605 0.01262227 -0.01885405 0 0.2207792 Car 0 Hybrid Brown
609 12 Car 0 1 -1.533308 678 175 743 231 1.760446 1.602497 3.840377 2.859454 1.23839 22.45557 -1.406651 0.01886751 -0.01732943 0 0.8035714 Car 1 Hybrid Silver
609 94 DontCare 2 1 -0.9326906 0 199 84 296 1.650572 1.43752 3.993344 -10.33698 1.683714 11.11736 -1.681731 0.0134511 -0.02180259 0.7904509 0.4960727 Car 0 Hybrid Red
609 95 Car 0 1 -1.177064 122 188 325 298 1.633388 1.552575 3.923798 -6.550191 1.585829 12.47631 -1.66052 0.01391053 -0.0215124 0 0.6567398 Car 0 SUV Silver
609 96 DontCare 0 2 -1.231823 218 186 317 238 1.582716 1.514308 4.123112 -11.39423 1.506729 23.68265 -1.680254 0.01348329 -0.0217827 0 0.1015929 Car 0 Hybrid Black
609 97 Car 0 1 -1.322146 320 189 412 244 1.5647 1.383867 3.834473 -7.204041 1.466342 20.88285 -1.654336 0.01404329 -0.02142597 0 0.6847826 Car 1 SUV Silver
609 98 DontCare 0 2 -1.305785 324 187 379 219 1.506233 1.316155 3.460962 -12.30266 1.372671 33.33792 -1.65931 0.01393654 -0.02149556 0 0.02784091 Car 0 Hatchback Blue
609 118 Car 0 1 -1.307142 296 180 347 211 1.78943 1.717014 3.813044 -17.41006 1.333927 42.32426 -1.697394 0.01310795 -0.02201058 0 0.4984187 Car 0 SUV Chartreuse
609 120 DontCare 0 2 -1.026801 10 190 148 250 1.584743 1.5 3.583286 -15.48236 1.632118 20.96647 -1.662858 0.01386017 -0.02154488 0 0.4120773 Car 0 Sedan4Door Grey
609 121 DontCare 0 2 -1.123807 94 194 236 263 1.405667 1.388439 3.752173 -10.71395 1.592846 17.35653 -1.67684 0.01355758 -0.02173654 0 0.1892223 Car 0 Sedan4Door Black
609 122 DontCare 0 1 -1.301037 768 175 804 197 1.564079 1.388734 3.448134 11.38312 0.6339853 49.8485 -1.076532 0.02346554 -0.01027834 0 0.5795455 Car 1 Hatchback Silver
609 123 DontCare 0 1 -1.331381 845 173 873 188 1.659561 1.413044 3.762694 23.13896 0.07348359 70.32637 -1.013515 0.02406609 -0.008780341 0 0.6428571 Car 1 Hatchback Blue
609 132 DontCare 0 2 -1.381714 339 183 373 205 1.564163 1.5 3.504627 -18.66279 1.220178 51.13314 -1.731675 0.01234578 -0.02244691 0 0.2219251 Car 0 Hybrid Brown
610 12 Car 0 1 -1.527852 682 174 747 230 1.760446 1.602497 3.840377 3.008642 1.206874 22.66206 -1.395863 0.02027741 -0.0197747 0 0.782967 Car 1 Hybrid Silver
610 94 DontCare 2 2 -0.8824959 0 203 30 295 1.650572 1.43752 3.993344 -10.38253 1.724228 10.00251 -1.686535 0.01375935 -0.02475636 0.9778392 0.2677536 Car 0 Hybrid Red
610 95 Car 0 1 -1.139576 60 189 297 314 1.633388 1.552575 3.923798 -6.60256 1.614497 11.37942 -1.665324 0.01428136 -0.02445899 0 0.6368945 Car 0 SUV Silver
610 96 DontCare 0 2 -1.213679 192 187 299 243 1.582716 1.514308 4.123112 -11.50014 1.542353 22.5625 -1.685058 0.0137959 -0.02473601 0 0.1997664 Car 0 Hybrid Black
610 97 Car 0 1 -1.307946 300 189 399 248 1.5647 1.383867 3.834473 -7.33437 1.488796 20.00358 -1.659379 0.01442654 -0.02437365 0 0.6661531 Car 1 SUV Silver
610 98 DontCare 0 2 -1.295178 309 188 368 221 1.506233 1.316155 3.460962 -12.45494 1.404816 32.21326 -1.664115 0.01431093 -0.02444169 0 0.003081664 Car 0 Hatchback Blue
610 118 Car 0 1 -1.298152 282 181 336 213 1.78943 1.717014 3.813044 -17.60518 1.375197 41.17513 -1.702196 0.01336991 -0.0249688 0 0.4878472 Car 0 SUV Chartreuse
610 120 Car 1 1 -1.001801 0 192 120 255 1.584743 1.5 3.583286 -15.5749 1.681322 19.82697 -1.667663 0.01422411 -0.02449232 0.0622142 0.4675926 Car 0 Sedan4Door Grey
610 121 DontCare 0 2 -1.095221 49 196 209 271 1.405667 1.388439 3.752173 -10.78948 1.630503 16.23976 -1.681643 0.01388028 -0.02468877 0 0.08833333 Car 0 Sedan4Door Black
